scenario,mechanism,epoch,occupancy,rejected,expired
adversarial_occupation,five_maturity_lanes,4224,85,0.0,105
adversarial_occupation,five_maturity_lanes,4288,80,0.0,5
adversarial_occupation,five_maturity_lanes,4352,75,0.0,5
adversarial_occupation,five_maturity_lanes,4416,70,0.0,5
adversarial_occupation,five_maturity_lanes,4480,65,0.0,5
adversarial_occupation,five_maturity_lanes,4544,60,0.0,5
adversarial_occupation,five_maturity_lanes,4608,55,0.0,5
adversarial_occupation,five_maturity_lanes,4672,50,0.0,5
adversarial_occupation,five_maturity_lanes,4736,45,0.0,5
adversarial_occupation,five_maturity_lanes,4800,40,0.0,5
adversarial_occupation,five_maturity_lanes,4864,35,0.0,5
adversarial_occupation,five_maturity_lanes,4928,30,0.0,5
adversarial_occupation,five_maturity_lanes,4992,25,0.0,5
adversarial_occupation,five_maturity_lanes,5056,20,0.0,5
adversarial_occupation,five_maturity_lanes,5120,15,0.0,5
adversarial_occupation,five_maturity_lanes,5184,10,0.0,5
adversarial_occupation,five_maturity_lanes,5248,5,0.0,5
adversarial_occupation,five_maturity_lanes,5312,0,0.0,5
adversarial_occupation,five_maturity_lanes,5376,0,0.0,0
adversarial_occupation,five_maturity_lanes,5440,0,0.0,0
adversarial_occupation,five_maturity_lanes,5504,0,0.0,0
adversarial_occupation,five_maturity_lanes,5568,0,0.0,0
adversarial_occupation,five_maturity_lanes,5632,0,0.0,0
adversarial_occupation,five_maturity_lanes,5696,0,0.0,0
adversarial_occupation,five_maturity_lanes,5760,0,0.0,0
adversarial_occupation,five_maturity_lanes,5824,0,0.0,0
adversarial_occupation,five_maturity_lanes,5888,0,0.0,0
adversarial_occupation,five_maturity_lanes,5952,0,0.0,0
adversarial_occupation,five_maturity_lanes,6016,0,0.0,0
adversarial_occupation,five_maturity_lanes,6080,0,0.0,0
maturity_fragmentation,shared_byte_time,0,60,0.0,0
maturity_fragmentation,shared_byte_time,64,120,0.0,0
maturity_fragmentation,shared_byte_time,128,180,0.0,0
maturity_fragmentation,shared_byte_time,192,240,0.0,0
maturity_fragmentation,shared_byte_time,256,240,0.0,60
maturity_fragmentation,shared_byte_time,320,240,0.0,60
maturity_fragmentation,shared_byte_time,384,240,0.0,60
maturity_fragmentation,shared_byte_time,448,240,0.0,60
maturity_fragmentation,shared_byte_time,512,240,0.0,60
maturity_fragmentation,shared_byte_time,576,240,0.0,60
maturity_fragmentation,shared_byte_time,640,240,0.0,60
maturity_fragmentation,shared_byte_time,704,240,0.0,60
maturity_fragmentation,shared_byte_time,768,240,0.0,60
maturity_fragmentation,shared_byte_time,832,240,0.0,60
maturity_fragmentation,shared_byte_time,896,240,0.0,60
maturity_fragmentation,shared_byte_time,960,240,0.0,60
maturity_fragmentation,shared_byte_time,1024,240,0.0,60
maturity_fragmentation,shared_byte_time,1088,240,0.0,60
maturity_fragmentation,shared_byte_time,1152,240,0.0,60
maturity_fragmentation,shared_byte_time,1216,240,0.0,60
maturity_fragmentation,shared_byte_time,1280,240,0.0,60
maturity_fragmentation,shared_byte_time,1344,240,0.0,60
maturity_fragmentation,shared_byte_time,1408,240,0.0,60
maturity_fragmentation,shared_byte_time,1472,240,0.0,60
maturity_fragmentation,shared_byte_time,1536,240,0.0,60
maturity_fragmentation,shared_byte_time,1600,240,0.0,60
maturity_fragmentation,shared_byte_time,1664,240,0.0,60
maturity_fragmentation,shared_byte_time,1728,240,0.0,60
maturity_fragmentation,shared_byte_time,1792,240,0.0,60
maturity_fragmentation,shared_byte_time,1856,240,0.0,60
maturity_fragmentation,shared_byte_time,1920,240,0.0,60
maturity_fragmentation,shared_byte_time,1984,240,0.0,60
maturity_fragmentation,shared_byte_time,2048,180,0.0,60
maturity_fragmentation,shared_byte_time,2112,120,0.0,60
maturity_fragmentation,shared_byte_time,2176,60,0.0,60
maturity_fragmentation,shared_byte_time,2240,0,0.0,60
maturity_fragmentation,shared_byte_time,2304,0,0.0,0
maturity_fragmentation,shared_byte_time,2368,0,0.0,0
maturity_fragmentation,shared_byte_time,2432,0,0.0,0
maturity_fragmentation,shared_byte_time,2496,0,0.0,0
maturity_fragmentation,shared_byte_time,2560,0,0.0,0
maturity_fragmentation,shared_byte_time,2624,0,0.0,0
maturity_fragmentation,shared_byte_time,2688,0,0.0,0
maturity_fragmentation,shared_byte_time,2752,0,0.0,0
maturity_fragmentation,shared_byte_time,2816,0,0.0,0
maturity_fragmentation,shared_byte_time,2880,0,0.0,0
maturity_fragmentation,shared_byte_time,2944,0,0.0,0
maturity_fragmentation,shared_byte_time,3008,0,0.0,0
maturity_fragmentation,shared_byte_time,3072,0,0.0,0
maturity_fragmentation,shared_byte_time,3136,0,0.0,0
maturity_fragmentation,shared_byte_time,3200,0,0.0,0
maturity_fragmentation,shared_byte_time,3264,0,0.0,0
maturity_fragmentation,shared_byte_time,3328,0,0.0,0
maturity_fragmentation,shared_byte_time,3392,0,0.0,0
maturity_fragmentation,shared_byte_time,3456,0,0.0,0
maturity_fragmentation,shared_byte_time,3520,0,0.0,0
maturity_fragmentation,shared_byte_time,3584,0,0.0,0
maturity_fragmentation,shared_byte_time,3648,0,0.0,0
maturity_fragmentation,shared_byte_time,3712,0,0.0,0
maturity_fragmentation,shared_byte_time,3776,0,0.0,0
maturity_fragmentation,shared_byte_time,3840,0,0.0,0
maturity_fragmentation,shared_byte_time,3904,0,0.0,0
maturity_fragmentation,shared_byte_time,3968,0,0.0,0
maturity_fragmentation,shared_byte_time,4032,0,0.0,0
maturity_fragmentation,shared_byte_time,4096,0,0.0,0
maturity_fragmentation,shared_byte_time,4160,0,0.0,0
maturity_fragmentation,shared_byte_time,4224,0,0.0,0
maturity_fragmentation,shared_byte_time,4288,0,0.0,0
maturity_fragmentation,shared_byte_time,4352,0,0.0,0
maturity_fragmentation,shared_byte_time,4416,0,0.0,0
maturity_fragmentation,shared_byte_time,4480,0,0.0,0
maturity_fragmentation,shared_byte_time,4544,0,0.0,0
maturity_fragmentation,shared_byte_time,4608,0,0.0,0
maturity_fragmentation,shared_byte_time,4672,0,0.0,0
maturity_fragmentation,shared_byte_time,4736,0,0.0,0
maturity_fragmentation,shared_byte_time,4800,0,0.0,0
maturity_fragmentation,shared_byte_time,4864,0,0.0,0
maturity_fragmentation,shared_byte_time,4928,0,0.0,0
maturity_fragmentation,shared_byte_time,4992,0,0.0,0
maturity_fragmentation,shared_byte_time,5056,0,0.0,0
maturity_fragmentation,shared_byte_time,5120,0,0.0,0
maturity_fragmentation,shared_byte_time,5184,0,0.0,0
maturity_fragmentation,shared_byte_time,5248,0,0.0,0
maturity_fragmentation,shared_byte_time,5312,0,0.0,0
maturity_fragmentation,shared_byte_time,5376,0,0.0,0
maturity_fragmentation,shared_byte_time,5440,0,0.0,0
maturity_fragmentation,shared_byte_time,5504,0,0.0,0
maturity_fragmentation,shared_byte_time,5568,0,0.0,0
maturity_fragmentation,shared_byte_time,5632,0,0.0,0
maturity_fragmentation,shared_byte_time,5696,0,0.0,0
maturity_fragmentation,shared_byte_time,5760,0,0.0,0
maturity_fragmentation,shared_byte_time,5824,0,0.0,0
maturity_fragmentation,shared_byte_time,5888,0,0.0,0
maturity_fragmentation,shared_byte_time,5952,0,0.0,0
maturity_fragmentation,shared_byte_time,6016,0,0.0,0
maturity_fragmentation,shared_byte_time,6080,0,0.0,0
maturity_fragmentation,term_premium,0,60,0.0,0
maturity_fragmentation,term_premium,64,120,0.0,0
maturity_fragmentation,term_premium,128,180,0.0,0
maturity_fragmentation,term_premium,192,240,0.0,0
maturity_fragmentation,term_premium,256,240,0.0,60
maturity_fragmentation,term_premium,320,240,0.0,60
maturity_fragmentation,term_premium,384,240,0.0,60
maturity_fragmentation,term_premium,448,240,0.0,60
maturity_fragmentation,term_premium,512,240,0.0,60
maturity_fragmentation,term_premium,576,240,0.0,60
maturity_fragmentation,term_premium,640,240,0.0,60
maturity_fragmentation,term_premium,704,240,0.0,60
maturity_fragmentation,term_premium,768,240,0.0,60
maturity_fragmentation,term_premium,832,240,0.0,60
maturity_fragmentation,term_premium,896,240,0.0,60
maturity_fragmentation,term_premium,960,240,0.0,60
maturity_fragmentation,term_premium,1024,240,0.0,60
maturity_fragmentation,term_premium,1088,240,0.0,60
maturity_fragmentation,term_premium,1152,240,0.0,60
maturity_fragmentation,term_premium,1216,240,0.0,60
maturity_fragmentation,term_premium,1280,240,0.0,60
maturity_fragmentation,term_premium,1344,240,0.0,60
maturity_fragmentation,term_premium,1408,240,0.0,60
maturity_fragmentation,term_premium,1472,240,0.0,60
maturity_fragmentation,term_premium,1536,240,0.0,60
maturity_fragmentation,term_premium,1600,240,0.0,60
maturity_fragmentation,term_premium,1664,240,0.0,60
maturity_fragmentation,term_premium,1728,240,0.0,60
maturity_fragmentation,term_premium,1792,240,0.0,60
maturity_fragmentation,term_premium,1856,240,0.0,60
maturity_fragmentation,term_premium,1920,240,0.0,60
maturity_fragmentation,term_premium,1984,240,0.0,60
maturity_fragmentation,term_premium,2048,180,0.0,60
maturity_fragmentation,term_premium,2112,120,0.0,60
maturity_fragmentation,term_premium,2176,60,0.0,60
maturity_fragmentation,term_premium,2240,0,0.0,60
maturity_fragmentation,term_premium,2304,0,0.0,0
maturity_fragmentation,term_premium,2368,0,0.0,0
maturity_fragmentation,term_premium,2432,0,0.0,0
maturity_fragmentation,term_premium,2496,0,0.0,0
maturity_fragmentation,term_premium,2560,0,0.0,0
maturity_fragmentation,term_premium,2624,0,0.0,0
maturity_fragmentation,term_premium,2688,0,0.0,0
maturity_fragmentation,term_premium,2752,0,0.0,0
maturity_fragmentation,term_premium,2816,0,0.0,0
maturity_fragmentation,term_premium,2880,0,0.0,0
maturity_fragmentation,term_premium,2944,0,0.0,0
maturity_fragmentation,term_premium,3008,0,0.0,0
maturity_fragmentation,term_premium,3072,0,0.0,0
maturity_fragmentation,term_premium,3136,0,0.0,0
maturity_fragmentation,term_premium,3200,0,0.0,0
maturity_fragmentation,term_premium,3264,0,0.0,0
maturity_fragmentation,term_premium,3328,0,0.0,0
maturity_fragmentation,term_premium,3392,0,0.0,0
maturity_fragmentation,term_premium,3456,0,0.0,0
maturity_fragmentation,term_premium,3520,0,0.0,0
maturity_fragmentation,term_premium,3584,0,0.0,0
maturity_fragmentation,term_premium,3648,0,0.0,0
maturity_fragmentation,term_premium,3712,0,0.0,0
maturity_fragmentation,term_premium,3776,0,0.0,0
maturity_fragmentation,term_premium,3840,0,0.0,0
maturity_fragmentation,term_premium,3904,0,0.0,0
maturity_fragmentation,term_premium,3968,0,0.0,0
maturity_fragmentation,term_premium,4032,0,0.0,0
maturity_fragmentation,term_premium,4096,0,0.0,0
maturity_fragmentation,term_premium,4160,0,0.0,0
maturity_fragmentation,term_premium,4224,0,0.0,0
maturity_fragmentation,term_premium,4288,0,0.0,0
maturity_fragmentation,term_premium,4352,0,0.0,0
maturity_fragmentation,term_premium,4416,0,0.0,0
maturity_fragmentation,term_premium,4480,0,0.0,0
maturity_fragmentation,term_premium,4544,0,0.0,0
maturity_fragmentation,term_premium,4608,0,0.0,0
maturity_fragmentation,term_premium,4672,0,0.0,0
maturity_fragmentation,term_premium,4736,0,0.0,0
maturity_fragmentation,term_premium,4800,0,0.0,0
maturity_fragmentation,term_premium,4864,0,0.0,0
maturity_fragmentation,term_premium,4928,0,0.0,0
maturity_fragmentation,term_premium,4992,0,0.0,0
maturity_fragmentation,term_premium,5056,0,0.0,0
maturity_fragmentation,term_premium,5120,0,0.0,0
maturity_fragmentation,term_premium,5184,0,0.0,0
maturity_fragmentation,term_premium,5248,0,0.0,0
maturity_fragmentation,term_premium,5312,0,0.0,0
maturity_fragmentation,term_premium,5376,0,0.0,0
maturity_fragmentation,term_premium,5440,0,0.0,0
maturity_fragmentation,term_premium,5504,0,0.0,0
maturity_fragmentation,term_premium,5568,0,0.0,0
maturity_fragmentation,term_premium,5632,0,0.0,0
maturity_fragmentation,term_premium,5696,0,0.0,0
maturity_fragmentation,term_premium,5760,0,0.0,0
maturity_fragmentation,term_premium,5824,0,0.0,0
maturity_fragmentation,term_premium,5888,0,0.0,0
maturity_fragmentation,term_premium,5952,0,0.0,0
maturity_fragmentation,term_premium,6016,0,0.0,0
maturity_fragmentation,term_premium,6080,0,0.0,0
maturity_fragmentation,five_maturity_lanes,0,60,0.0,0
maturity_fragmentation,five_maturity_lanes,64,120,0.0,0
maturity_fragmentation,five_maturity_lanes,128,180,0.0,0
maturity_fragmentation,five_maturity_lanes,192,180,60.0,0
maturity_fragmentation,five_maturity_lanes,256,180,0.0,60
maturity_fragmentation,five_maturity_lanes,320,180,0.0,60
maturity_fragmentation,five_maturity_lanes,384,180,0.0,60
maturity_fragmentation,five_maturity_lanes,448,180,60.0,0
maturity_fragmentation,five_maturity_lanes,512,180,0.0,60
maturity_fragmentation,five_maturity_lanes,576,180,0.0,60
maturity_fragmentation,five_maturity_lanes,640,180,0.0,60
maturity_fragmentation,five_maturity_lanes,704,180,60.0,0
maturity_fragmentation,five_maturity_lanes,768,180,0.0,60
maturity_fragmentation,five_maturity_lanes,832,180,0.0,60
maturity_fragmentation,five_maturity_lanes,896,180,0.0,60
maturity_fragmentation,five_maturity_lanes,960,180,60.0,0
maturity_fragmentation,five_maturity_lanes,1024,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1088,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1152,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1216,180,60.0,0
maturity_fragmentation,five_maturity_lanes,1280,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1344,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1408,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1472,180,60.0,0
maturity_fragmentation,five_maturity_lanes,1536,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1600,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1664,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1728,180,60.0,0
maturity_fragmentation,five_maturity_lanes,1792,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1856,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1920,180,0.0,60
maturity_fragmentation,five_maturity_lanes,1984,180,60.0,0
maturity_fragmentation,five_maturity_lanes,2048,120,0.0,60
maturity_fragmentation,five_maturity_lanes,2112,60,0.0,60
maturity_fragmentation,five_maturity_lanes,2176,0,0.0,60
maturity_fragmentation,five_maturity_lanes,2240,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2304,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2368,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2432,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2496,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2560,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2624,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2688,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2752,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2816,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2880,0,0.0,0
maturity_fragmentation,five_maturity_lanes,2944,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3008,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3072,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3136,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3200,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3264,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3328,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3392,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3456,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3520,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3584,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3648,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3712,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3776,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3840,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3904,0,0.0,0
maturity_fragmentation,five_maturity_lanes,3968,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4032,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4096,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4160,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4224,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4288,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4352,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4416,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4480,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4544,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4608,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4672,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4736,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4800,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4864,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4928,0,0.0,0
maturity_fragmentation,five_maturity_lanes,4992,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5056,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5120,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5184,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5248,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5312,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5376,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5440,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5504,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5568,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5632,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5696,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5760,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5824,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5888,0,0.0,0
maturity_fragmentation,five_maturity_lanes,5952,0,0.0,0
maturity_fragmentation,five_maturity_lanes,6016,0,0.0,0
maturity_fragmentation,five_maturity_lanes,6080,0,0.0,0
expiry_cliff,shared_byte_time,0,35,0.0,0
expiry_cliff,shared_byte_time,64,70,0.0,0
expiry_cliff,shared_byte_time,128,105,0.0,0
expiry_cliff,shared_byte_time,192,140,0.0,0
expiry_cliff,shared_byte_time,256,757,0.0,18
expiry_cliff,shared_byte_time,320,774,0.0,18
expiry_cliff,shared_byte_time,384,791,0.0,18
expiry_cliff,shared_byte_time,448,808,0.0,18
expiry_cliff,shared_byte_time,512,825,0.0,18
expiry_cliff,shared_byte_time,576,842,0.0,18
expiry_cliff,shared_byte_time,640,859,0.0,18
expiry_cliff,shared_byte_time,704,876,0.0,18
expiry_cliff,shared_byte_time,768,893,0.0,18
expiry_cliff,shared_byte_time,832,910,0.0,18
expiry_cliff,shared_byte_time,896,927,0.0,18
expiry_cliff,shared_byte_time,960,944,0.0,18
expiry_cliff,shared_byte_time,1024,949,0.0,30
expiry_cliff,shared_byte_time,1088,954,0.0,30
expiry_cliff,shared_byte_time,1152,959,0.0,30
expiry_cliff,shared_byte_time,1216,964,0.0,30
expiry_cliff,shared_byte_time,1280,369,0.0,630
expiry_cliff,shared_byte_time,1344,374,0.0,30
expiry_cliff,shared_byte_time,1408,379,0.0,30
expiry_cliff,shared_byte_time,1472,384,0.0,30
expiry_cliff,shared_byte_time,1536,389,0.0,30
expiry_cliff,shared_byte_time,1600,394,0.0,30
expiry_cliff,shared_byte_time,1664,399,0.0,30
expiry_cliff,shared_byte_time,1728,404,0.0,30
expiry_cliff,shared_byte_time,1792,409,0.0,30
expiry_cliff,shared_byte_time,1856,414,0.0,30
expiry_cliff,shared_byte_time,1920,419,0.0,30
expiry_cliff,shared_byte_time,1984,424,0.0,30
expiry_cliff,shared_byte_time,2048,394,0.0,30
expiry_cliff,shared_byte_time,2112,364,0.0,30
expiry_cliff,shared_byte_time,2176,334,0.0,30
expiry_cliff,shared_byte_time,2240,304,0.0,30
expiry_cliff,shared_byte_time,2304,292,0.0,12
expiry_cliff,shared_byte_time,2368,280,0.0,12
expiry_cliff,shared_byte_time,2432,268,0.0,12
expiry_cliff,shared_byte_time,2496,256,0.0,12
expiry_cliff,shared_byte_time,2560,244,0.0,12
expiry_cliff,shared_byte_time,2624,232,0.0,12
expiry_cliff,shared_byte_time,2688,220,0.0,12
expiry_cliff,shared_byte_time,2752,208,0.0,12
expiry_cliff,shared_byte_time,2816,196,0.0,12
expiry_cliff,shared_byte_time,2880,184,0.0,12
expiry_cliff,shared_byte_time,2944,172,0.0,12
expiry_cliff,shared_byte_time,3008,160,0.0,12
expiry_cliff,shared_byte_time,3072,160,0.0,0
expiry_cliff,shared_byte_time,3136,160,0.0,0
expiry_cliff,shared_byte_time,3200,160,0.0,0
expiry_cliff,shared_byte_time,3264,160,0.0,0
expiry_cliff,shared_byte_time,3328,160,0.0,0
expiry_cliff,shared_byte_time,3392,160,0.0,0
expiry_cliff,shared_byte_time,3456,160,0.0,0
expiry_cliff,shared_byte_time,3520,160,0.0,0
expiry_cliff,shared_byte_time,3584,160,0.0,0
expiry_cliff,shared_byte_time,3648,160,0.0,0
expiry_cliff,shared_byte_time,3712,160,0.0,0
expiry_cliff,shared_byte_time,3776,160,0.0,0
expiry_cliff,shared_byte_time,3840,160,0.0,0
expiry_cliff,shared_byte_time,3904,160,0.0,0
expiry_cliff,shared_byte_time,3968,160,0.0,0
expiry_cliff,shared_byte_time,4032,160,0.0,0
expiry_cliff,shared_byte_time,4096,155,0.0,5
expiry_cliff,shared_byte_time,4160,150,0.0,5
expiry_cliff,shared_byte_time,4224,145,0.0,5
expiry_cliff,shared_byte_time,4288,140,0.0,5
expiry_cliff,shared_byte_time,4352,135,0.0,5
expiry_cliff,shared_byte_time,4416,130,0.0,5
expiry_cliff,shared_byte_time,4480,125,0.0,5
expiry_cliff,shared_byte_time,4544,120,0.0,5
expiry_cliff,shared_byte_time,4608,115,0.0,5
expiry_cliff,shared_byte_time,4672,110,0.0,5
expiry_cliff,shared_byte_time,4736,105,0.0,5
expiry_cliff,shared_byte_time,4800,100,0.0,5
expiry_cliff,shared_byte_time,4864,95,0.0,5
expiry_cliff,shared_byte_time,4928,90,0.0,5
expiry_cliff,shared_byte_time,4992,85,0.0,5
expiry_cliff,shared_byte_time,5056,80,0.0,5
expiry_cliff,shared_byte_time,5120,75,0.0,5
expiry_cliff,shared_byte_time,5184,70,0.0,5
expiry_cliff,shared_byte_time,5248,65,0.0,5
expiry_cliff,shared_byte_time,5312,60,0.0,5
expiry_cliff,shared_byte_time,5376,55,0.0,5
expiry_cliff,shared_byte_time,5440,50,0.0,5
expiry_cliff,shared_byte_time,5504,45,0.0,5
expiry_cliff,shared_byte_time,5568,40,0.0,5
expiry_cliff,shared_byte_time,5632,35,0.0,5
expiry_cliff,shared_byte_time,5696,30,0.0,5
expiry_cliff,shared_byte_time,5760,25,0.0,5
expiry_cliff,shared_byte_time,5824,20,0.0,5
expiry_cliff,shared_byte_time,5888,15,0.0,5
expiry_cliff,shared_byte_time,5952,10,0.0,5
expiry_cliff,shared_byte_time,6016,5,0.0,5
expiry_cliff,shared_byte_time,6080,0,0.0,5
expiry_cliff,term_premium,0,35,0.0,0
expiry_cliff,term_premium,64,70,0.0,0
expiry_cliff,term_premium,128,105,0.0,0
expiry_cliff,term_premium,192,140,0.0,0
expiry_cliff,term_premium,256,757,0.0,18
expiry_cliff,term_premium,320,774,0.0,18
expiry_cliff,term_premium,384,791,0.0,18
expiry_cliff,term_premium,448,808,0.0,18
expiry_cliff,term_premium,512,825,0.0,18
expiry_cliff,term_premium,576,842,0.0,18
expiry_cliff,term_premium,640,859,0.0,18
expiry_cliff,term_premium,704,876,0.0,18
expiry_cliff,term_premium,768,893,0.0,18
expiry_cliff,term_premium,832,910,0.0,18
expiry_cliff,term_premium,896,927,0.0,18
expiry_cliff,term_premium,960,944,0.0,18
expiry_cliff,term_premium,1024,949,0.0,30
expiry_cliff,term_premium,1088,954,0.0,30
expiry_cliff,term_premium,1152,959,0.0,30
expiry_cliff,term_premium,1216,964,0.0,30
expiry_cliff,term_premium,1280,369,0.0,630
expiry_cliff,term_premium,1344,374,0.0,30
expiry_cliff,term_premium,1408,379,0.0,30
expiry_cliff,term_premium,1472,384,0.0,30
expiry_cliff,term_premium,1536,389,0.0,30
expiry_cliff,term_premium,1600,394,0.0,30
expiry_cliff,term_premium,1664,399,0.0,30
expiry_cliff,term_premium,1728,404,0.0,30
expiry_cliff,term_premium,1792,409,0.0,30
expiry_cliff,term_premium,1856,414,0.0,30
expiry_cliff,term_premium,1920,419,0.0,30
expiry_cliff,term_premium,1984,424,0.0,30
expiry_cliff,term_premium,2048,394,0.0,30
expiry_cliff,term_premium,2112,364,0.0,30
expiry_cliff,term_premium,2176,334,0.0,30
expiry_cliff,term_premium,2240,304,0.0,30
expiry_cliff,term_premium,2304,292,0.0,12
expiry_cliff,term_premium,2368,280,0.0,12
expiry_cliff,term_premium,2432,268,0.0,12
expiry_cliff,term_premium,2496,256,0.0,12
expiry_cliff,term_premium,2560,244,0.0,12
expiry_cliff,term_premium,2624,232,0.0,12
expiry_cliff,term_premium,2688,220,0.0,12
expiry_cliff,term_premium,2752,208,0.0,12
expiry_cliff,term_premium,2816,196,0.0,12
expiry_cliff,term_premium,2880,184,0.0,12
expiry_cliff,term_premium,2944,172,0.0,12
expiry_cliff,term_premium,3008,160,0.0,12
expiry_cliff,term_premium,3072,160,0.0,0
expiry_cliff,term_premium,3136,160,0.0,0
expiry_cliff,term_premium,3200,160,0.0,0
expiry_cliff,term_premium,3264,160,0.0,0
expiry_cliff,term_premium,3328,160,0.0,0
expiry_cliff,term_premium,3392,160,0.0,0
expiry_cliff,term_premium,3456,160,0.0,0
expiry_cliff,term_premium,3520,160,0.0,0
expiry_cliff,term_premium,3584,160,0.0,0
expiry_cliff,term_premium,3648,160,0.0,0
expiry_cliff,term_premium,3712,160,0.0,0
expiry_cliff,term_premium,3776,160,0.0,0
expiry_cliff,term_premium,3840,160,0.0,0
expiry_cliff,term_premium,3904,160,0.0,0
expiry_cliff,term_premium,3968,160,0.0,0
expiry_cliff,term_premium,4032,160,0.0,0
expiry_cliff,term_premium,4096,155,0.0,5
expiry_cliff,term_premium,4160,150,0.0,5
expiry_cliff,term_premium,4224,145,0.0,5
expiry_cliff,term_premium,4288,140,0.0,5
expiry_cliff,term_premium,4352,135,0.0,5
expiry_cliff,term_premium,4416,130,0.0,5
expiry_cliff,term_premium,4480,125,0.0,5
expiry_cliff,term_premium,4544,120,0.0,5
expiry_cliff,term_premium,4608,115,0.0,5
expiry_cliff,term_premium,4672,110,0.0,5
expiry_cliff,term_premium,4736,105,0.0,5
expiry_cliff,term_premium,4800,100,0.0,5
expiry_cliff,term_premium,4864,95,0.0,5
expiry_cliff,term_premium,4928,90,0.0,5
expiry_cliff,term_premium,4992,85,0.0,5
expiry_cliff,term_premium,5056,80,0.0,5
expiry_cliff,term_premium,5120,75,0.0,5
expiry_cliff,term_premium,5184,70,0.0,5
expiry_cliff,term_premium,5248,65,0.0,5
expiry_cliff,term_premium,5312,60,0.0,5
expiry_cliff,term_premium,5376,55,0.0,5
expiry_cliff,term_premium,5440,50,0.0,5
expiry_cliff,term_premium,5504,45,0.0,5
expiry_cliff,term_premium,5568,40,0.0,5
expiry_cliff,term_premium,5632,35,0.0,5
expiry_cliff,term_premium,5696,30,0.0,5
expiry_cliff,term_premium,5760,25,0.0,5
expiry_cliff,term_premium,5824,20,0.0,5
expiry_cliff,term_premium,5888,15,0.0,5
expiry_cliff,term_premium,5952,10,0.0,5
expiry_cliff,term_premium,6016,5,0.0,5
expiry_cliff,term_premium,6080,0,0.0,5
